Athlete_Name,Country,Coach,Team,Gold_Medals_Per_Country
Radradra Semi,Fiji,Fuli Saiasi,Fiji,1.0
Radradra Semi,Fiji,Baber Gareth Colin,Fiji,1.0
Wainiqolo Jiuta,Fiji,Fuli Saiasi,Fiji,1.0
Wainiqolo Jiuta,Fiji,Baber Gareth Colin,Fiji,1.0
Gunes Zehra,Turkey,Guidetti Giovanni,Turkey,2.0
Akoz Simge Sebnem,Turkey,Guidetti Giovanni,Turkey,2.0
Ismailoglu Meliha,Turkey,Guidetti Giovanni,Turkey,2.0
Ercan Seyma,Turkey,Guidetti Giovanni,Turkey,2.0
Aydemir Akyol Naz,Turkey,Guidetti Giovanni,Turkey,2.0
Boz Meryem,Turkey,Guidetti Giovanni,Turkey,2.0
Caliskan Kubra,Turkey,Guidetti Giovanni,Turkey,2.0
Baladin Hande,Turkey,Guidetti Giovanni,Turkey,2.0
Karakurt Ebrar,Turkey,Guidetti Giovanni,Turkey,2.0
Erdem Dundar Eda,Turkey,Guidetti Giovanni,Turkey,2.0
Senoglu Tugba,Turkey,Guidetti Giovanni,Turkey,2.0
Ozbay Cansu,Turkey,Guidetti Giovanni,Turkey,2.0
Furk Benedikt,Germany,Reckinger Xavier,Germany,10.0
Furk Benedikt,Germany,Al Saadi Kais,Germany,10.0
Furk Benedikt,Germany,Keller Florian,Germany,10.0
Furk Benedikt,Germany,Henkel Claas,Germany,10.0
Huse Viktoria,Germany,Reckinger Xavier,Germany,10.0
Huse Viktoria,Germany,Al Saadi Kais,Germany,10.0
Huse Viktoria,Germany,Keller Florian,Germany,10.0
Huse Viktoria,Germany,Henkel Claas,Germany,10.0
Grambusch Mats Jurgen,Germany,Reckinger Xavier,Germany,10.0
Grambusch Mats Jurgen,Germany,Al Saadi Kais,Germany,10.0
Grambusch Mats Jurgen,Germany,Keller Florian,Germany,10.0
Grambusch Mats Jurgen,Germany,Henkel Claas,Germany,10.0
Fleschutz Jette Louisa,Germany,Reckinger Xavier,Germany,10.0
Fleschutz Jette Louisa,Germany,Al Saadi Kais,Germany,10.0
Fleschutz Jette Louisa,Germany,Keller Florian,Germany,10.0
Fleschutz Jette Louisa,Germany,Henkel Claas,Germany,10.0
Fuchs Florian,Germany,Reckinger Xavier,Germany,10.0
Fuchs Florian,Germany,Al Saadi Kais,Germany,10.0
Fuchs Florian,Germany,Keller Florian,Germany,10.0
Fuchs Florian,Germany,Henkel Claas,Germany,10.0
Kaufmann Paul-philipp,Germany,Reckinger Xavier,Germany,10.0
Kaufmann Paul-philipp,Germany,Al Saadi Kais,Germany,10.0
Kaufmann Paul-philipp,Germany,Keller Florian,Germany,10.0
Kaufmann Paul-philipp,Germany,Henkel Claas,Germany,10.0
Herzbruch Timm Alexander,Germany,Reckinger Xavier,Germany,10.0
Herzbruch Timm Alexander,Germany,Al Saadi Kais,Germany,10.0
Herzbruch Timm Alexander,Germany,Keller Florian,Germany,10.0
Herzbruch Timm Alexander,Germany,Henkel Claas,Germany,10.0
Hauke Tobias Constantin,Germany,Reckinger Xavier,Germany,10.0
Hauke Tobias Constantin,Germany,Al Saadi Kais,Germany,10.0
Hauke Tobias Constantin,Germany,Keller Florian,Germany,10.0
Hauke Tobias Constantin,Germany,Henkel Claas,Germany,10.0
Heinz Pauline,Germany,Reckinger Xavier,Germany,10.0
Heinz Pauline,Germany,Al Saadi Kais,Germany,10.0
Heinz Pauline,Germany,Keller Florian,Germany,10.0
Heinz Pauline,Germany,Henkel Claas,Germany,10.0
Hauke Franzisca,Germany,Reckinger Xavier,Germany,10.0
Hauke Franzisca,Germany,Al Saadi Kais,Germany,10.0
Hauke Franzisca,Germany,Keller Florian,Germany,10.0
Hauke Franzisca,Germany,Henkel Claas,Germany,10.0
Altenburg Lisa,Germany,Reckinger Xavier,Germany,10.0
Altenburg Lisa,Germany,Al Saadi Kais,Germany,10.0
Altenburg Lisa,Germany,Keller Florian,Germany,10.0
Altenburg Lisa,Germany,Henkel Claas,Germany,10.0
Granitzki Hanna Carina,Germany,Reckinger Xavier,Germany,10.0
Granitzki Hanna Carina,Germany,Al Saadi Kais,Germany,10.0
Granitzki Hanna Carina,Germany,Keller Florian,Germany,10.0
Granitzki Hanna Carina,Germany,Henkel Claas,Germany,10.0
Bosserhoff Niklas,Germany,Reckinger Xavier,Germany,10.0
Bosserhoff Niklas,Germany,Al Saadi Kais,Germany,10.0
Bosserhoff Niklas,Germany,Keller Florian,Germany,10.0
Bosserhoff Niklas,Germany,Henkel Claas,Germany,10.0
Haner Martin Dominik,Germany,Reckinger Xavier,Germany,10.0
Haner Martin Dominik,Germany,Al Saadi Kais,Germany,10.0
Haner Martin Dominik,Germany,Keller Florian,Germany,10.0
Haner Martin Dominik,Germany,Henkel Claas,Germany,10.0
Windfeder Lukas,Germany,Reckinger Xavier,Germany,10.0
Windfeder Lukas,Germany,Al Saadi Kais,Germany,10.0
Windfeder Lukas,Germany,Keller Florian,Germany,10.0
Windfeder Lukas,Germany,Henkel Claas,Germany,10.0
Schaunig Maike,Germany,Reckinger Xavier,Germany,10.0
Schaunig Maike,Germany,Al Saadi Kais,Germany,10.0
Schaunig Maike,Germany,Keller Florian,Germany,10.0
Schaunig Maike,Germany,Henkel Claas,Germany,10.0
Muller Linus,Germany,Reckinger Xavier,Germany,10.0
Muller Linus,Germany,Al Saadi Kais,Germany,10.0
Muller Linus,Germany,Keller Florian,Germany,10.0
Muller Linus,Germany,Henkel Claas,Germany,10.0
Weigand Justus,Germany,Reckinger Xavier,Germany,10.0
Weigand Justus,Germany,Al Saadi Kais,Germany,10.0
Weigand Justus,Germany,Keller Florian,Germany,10.0
Weigand Justus,Germany,Henkel Claas,Germany,10.0
Micheel Lena,Germany,Reckinger Xavier,Germany,10.0
Micheel Lena,Germany,Al Saadi Kais,Germany,10.0
Micheel Lena,Germany,Keller Florian,Germany,10.0
Micheel Lena,Germany,Henkel Claas,Germany,10.0
Schroder Anne Katarina,Germany,Reckinger Xavier,Germany,10.0
Schroder Anne Katarina,Germany,Al Saadi Kais,Germany,10.0
Schroder Anne Katarina,Germany,Keller Florian,Germany,10.0
Schroder Anne Katarina,Germany,Henkel Claas,Germany,10.0
Maertens Pia,Germany,Reckinger Xavier,Germany,10.0
Maertens Pia,Germany,Al Saadi Kais,Germany,10.0
Maertens Pia,Germany,Keller Florian,Germany,10.0
Maertens Pia,Germany,Henkel Claas,Germany,10.0
Wortmann Amelie,Germany,Reckinger Xavier,Germany,10.0
Wortmann Amelie,Germany,Al Saadi Kais,Germany,10.0
Wortmann Amelie,Germany,Keller Florian,Germany,10.0
Wortmann Amelie,Germany,Henkel Claas,Germany,10.0
Pieper Cecile,Germany,Reckinger Xavier,Germany,10.0
Pieper Cecile,Germany,Al Saadi Kais,Germany,10.0
Pieper Cecile,Germany,Keller Florian,Germany,10.0
Pieper Cecile,Germany,Henkel Claas,Germany,10.0
Staib Constantin,Germany,Reckinger Xavier,Germany,10.0
Staib Constantin,Germany,Al Saadi Kais,Germany,10.0
Staib Constantin,Germany,Keller Florian,Germany,10.0
Staib Constantin,Germany,Henkel Claas,Germany,10.0
Oruz Selin,Germany,Reckinger Xavier,Germany,10.0
Oruz Selin,Germany,Al Saadi Kais,Germany,10.0
Oruz Selin,Germany,Keller Florian,Germany,10.0
Oruz Selin,Germany,Henkel Claas,Germany,10.0
Stapenhorst Charlotte,Germany,Reckinger Xavier,Germany,10.0
Stapenhorst Charlotte,Germany,Al Saadi Kais,Germany,10.0
Stapenhorst Charlotte,Germany,Keller Florian,Germany,10.0
Stapenhorst Charlotte,Germany,Henkel Claas,Germany,10.0
Zwicker Martin Detlef,Germany,Reckinger Xavier,Germany,10.0
Zwicker Martin Detlef,Germany,Al Saadi Kais,Germany,10.0
Zwicker Martin Detlef,Germany,Keller Florian,Germany,10.0
Zwicker Martin Detlef,Germany,Henkel Claas,Germany,10.0
Oruz Timur,Germany,Reckinger Xavier,Germany,10.0
Oruz Timur,Germany,Al Saadi Kais,Germany,10.0
Oruz Timur,Germany,Keller Florian,Germany,10.0
Oruz Timur,Germany,Henkel Claas,Germany,10.0
Stadler Alexander,Germany,Reckinger Xavier,Germany,10.0
Stadler Alexander,Germany,Al Saadi Kais,Germany,10.0
Stadler Alexander,Germany,Keller Florian,Germany,10.0
Stadler Alexander,Germany,Henkel Claas,Germany,10.0
Lorenz Nike,Germany,Reckinger Xavier,Germany,10.0
Lorenz Nike,Germany,Al Saadi Kais,Germany,10.0
Lorenz Nike,Germany,Keller Florian,Germany,10.0
Lorenz Nike,Germany,Henkel Claas,Germany,10.0
Ruhr Jan Christopher,Germany,Reckinger Xavier,Germany,10.0
Ruhr Jan Christopher,Germany,Al Saadi Kais,Germany,10.0
Ruhr Jan Christopher,Germany,Keller Florian,Germany,10.0
Ruhr Jan Christopher,Germany,Henkel Claas,Germany,10.0
Sonntag Julia,Germany,Reckinger Xavier,Germany,10.0
Sonntag Julia,Germany,Al Saadi Kais,Germany,10.0
Sonntag Julia,Germany,Keller Florian,Germany,10.0
Sonntag Julia,Germany,Henkel Claas,Germany,10.0
Zimmermann Sonja,Germany,Reckinger Xavier,Germany,10.0
Zimmermann Sonja,Germany,Al Saadi Kais,Germany,10.0
Zimmermann Sonja,Germany,Keller Florian,Germany,10.0
Zimmermann Sonja,Germany,Henkel Claas,Germany,10.0
Golla Johannes,Germany,Gislason Alfred,Germany,10.0
Kastening Timo,Germany,Gislason Alfred,Germany,10.0
Haefner Kai,Germany,Gislason Alfred,Germany,10.0
Kohlbacher Jannik,Germany,Gislason Alfred,Germany,10.0
Knorr Juri,Germany,Gislason Alfred,Germany,10.0
Bitter Johannes,Germany,Gislason Alfred,Germany,10.0
Drux Paul,Germany,Gislason Alfred,Germany,10.0
Gensheimer Uwe,Germany,Gislason Alfred,Germany,10.0
Kuehn Julius,Germany,Gislason Alfred,Germany,10.0
Weber Philipp,Germany,Gislason Alfred,Germany,10.0
Lemke Finn,Germany,Gislason Alfred,Germany,10.0
Schiller Marcel,Germany,Gislason Alfred,Germany,10.0
Weinhold Steffen,Germany,Gislason Alfred,Germany,10.0
Pekeler Hendrik,Germany,Gislason Alfred,Germany,10.0
Wolff Andreas,Germany,Gislason Alfred,Germany,10.0
Henrichs Benjamin,Germany,Kuntz Stefan,Germany,10.0
Henrichs Benjamin,Germany,Busenkell Axel,Germany,10.0
Jakobs Ismail,Germany,Kuntz Stefan,Germany,10.0
Jakobs Ismail,Germany,Busenkell Axel,Germany,10.0
Brodersen Svend,Germany,Kuntz Stefan,Germany,10.0
Brodersen Svend,Germany,Busenkell Axel,Germany,10.0
Arnold Maximilian,Germany,Kuntz Stefan,Germany,10.0
Arnold Maximilian,Germany,Busenkell Axel,Germany,10.0
Amiri Nadiem,Germany,Kuntz Stefan,Germany,10.0
Amiri Nadiem,Germany,Busenkell Axel,Germany,10.0
Kruse Max,Germany,Kuntz Stefan,Germany,10.0
Kruse Max,Germany,Busenkell Axel,Germany,10.0
Raum David,Germany,Kuntz Stefan,Germany,10.0
Raum David,Germany,Busenkell Axel,Germany,10.0
Schlotterbeck Keven,Germany,Kuntz Stefan,Germany,10.0
Schlotterbeck Keven,Germany,Busenkell Axel,Germany,10.0
Loewen Eduard,Germany,Kuntz Stefan,Germany,10.0
Loewen Eduard,Germany,Busenkell Axel,Germany,10.0
Uduokhai Felix,Germany,Kuntz Stefan,Germany,10.0
Uduokhai Felix,Germany,Busenkell Axel,Germany,10.0
Richter Marco,Germany,Kuntz Stefan,Germany,10.0
Richter Marco,Germany,Busenkell Axel,Germany,10.0
Pieper Amos,Germany,Kuntz Stefan,Germany,10.0
Pieper Amos,Germany,Busenkell Axel,Germany,10.0
Teuchert Cedric,Germany,Kuntz Stefan,Germany,10.0
Teuchert Cedric,Germany,Busenkell Axel,Germany,10.0
Torunarigha Jordan,Germany,Kuntz Stefan,Germany,10.0
Torunarigha Jordan,Germany,Busenkell Axel,Germany,10.0
Stach Anton,Germany,Kuntz Stefan,Germany,10.0
Stach Anton,Germany,Busenkell Axel,Germany,10.0
Mueller Florian,Germany,Kuntz Stefan,Germany,10.0
Mueller Florian,Germany,Busenkell Axel,Germany,10.0
Plogmann Luca,Germany,Kuntz Stefan,Germany,10.0
Plogmann Luca,Germany,Busenkell Axel,Germany,10.0
Bonga Isaac,Germany,Roedl Henrik,Germany,10.0
Bonga Isaac,Germany,Greskowiak Arne,Germany,10.0
Barthel Danilo,Germany,Roedl Henrik,Germany,10.0
Barthel Danilo,Germany,Greskowiak Arne,Germany,10.0
Benzing Robin,Germany,Roedl Henrik,Germany,10.0
Benzing Robin,Germany,Greskowiak Arne,Germany,10.0
Giffey Niels,Germany,Roedl Henrik,Germany,10.0
Giffey Niels,Germany,Greskowiak Arne,Germany,10.0
Voigtmann Johannes,Germany,Roedl Henrik,Germany,10.0
Voigtmann Johannes,Germany,Greskowiak Arne,Germany,10.0
Wagner Moritz,Germany,Roedl Henrik,Germany,10.0
Wagner Moritz,Germany,Greskowiak Arne,Germany,10.0
Wank Lukas Nathanael C.,Germany,Roedl Henrik,Germany,10.0
Wank Lukas Nathanael C.,Germany,Greskowiak Arne,Germany,10.0
Obst Andreas,Germany,Roedl Henrik,Germany,10.0
Obst Andreas,Germany,Greskowiak Arne,Germany,10.0
Thiemann Johannes,Germany,Roedl Henrik,Germany,10.0
Thiemann Johannes,Germany,Greskowiak Arne,Germany,10.0
Wimberg Jan Niklas,Germany,Roedl Henrik,Germany,10.0
Wimberg Jan Niklas,Germany,Greskowiak Arne,Germany,10.0
Lo Maodo,Germany,Roedl Henrik,Germany,10.0
Lo Maodo,Germany,Greskowiak Arne,Germany,10.0
Saibou Joshiko,Germany,Roedl Henrik,Germany,10.0
Saibou Joshiko,Germany,Greskowiak Arne,Germany,10.0
Horta Fanny,France,Courteix David,France,10.0
Grassineau Camille,France,Courteix David,France,10.0
Drouin Caroline,France,Courteix David,France,10.0
Bertrand Coralie,France,Courteix David,France,10.0
Guerin Lina,France,Courteix David,France,10.0
Ciofani Anne-cecile,France,Courteix David,France,10.0
Jacquet Chloe,France,Courteix David,France,10.0
Okemba Seraphine,France,Courteix David,France,10.0
Ulutule Jade,France,Courteix David,France,10.0
Neisen Carla,France,Courteix David,France,10.0
Pelle Chloe,France,Courteix David,France,10.0
Bertaud Dimitry,France,Ripoll Sylvain,France,10.0
Caci Anthony,France,Ripoll Sylvain,France,10.0
Doukoure Ismael,France,Ripoll Sylvain,France,10.0
Bard Melvin,France,Ripoll Sylvain,France,10.0
Gignac Andre-pierre,France,Ripoll Sylvain,France,10.0
Bajic Stefan,France,Ripoll Sylvain,France,10.0
Kolo Muani Randal,France,Ripoll Sylvain,France,10.0
Bernardoni Paul,France,Ripoll Sylvain,France,10.0
Kalulu Pierre,France,Ripoll Sylvain,France,10.0
Beka Beka Alexis,France,Ripoll Sylvain,France,10.0
Mbuku Nathanael,France,Ripoll Sylvain,France,10.0
Lihadji Isaac,France,Ripoll Sylvain,France,10.0
Thauvin Florian,France,Ripoll Sylvain,France,10.0
Nordin Arnaud,France,Ripoll Sylvain,France,10.0
Le Fee Enzo,France,Ripoll Sylvain,France,10.0
Sagnan Modibo,France,Ripoll Sylvain,France,10.0
Savanier Teji,France,Ripoll Sylvain,France,10.0
Nkounkou Niels,France,Ripoll Sylvain,France,10.0
Pembele Timothee,France,Ripoll Sylvain,France,10.0
Tousart Lucas,France,Ripoll Sylvain,France,10.0
Michelin Clement,France,Ripoll Sylvain,France,10.0
Tremble Laura,France,Fabre Julie,France,10.0
Tremble Charlotte,France,Fabre Julie,France,10.0
Grebennikov Jenia,France,Tillie Laurent,France,10.0
Chinenyeze Barthelemy,France,Tillie Laurent,France,10.0
Brizard Antoine,France,Tillie Laurent,France,10.0
Clevenot Trevor,France,Tillie Laurent,France,10.0
Bultor Daryl,France,Tillie Laurent,France,10.0
Boyer Stephen,France,Tillie Laurent,France,10.0
Toniutti Benjamin,France,Tillie Laurent,France,10.0
Ngapeth Earvin,France,Tillie Laurent,France,10.0
Le Goff Nicolas,France,Tillie Laurent,France,10.0
Louati Yacine,France,Tillie Laurent,France,10.0
Patry Jean,France,Tillie Laurent,France,10.0
Dancette Blandine,France,Krumbholz Olivier,France,10.0
Dancette Blandine,France,Gille Guillaume,France,10.0
Flippes Laura,France,Krumbholz Olivier,France,10.0
Flippes Laura,France,Gille Guillaume,France,10.0
Genty Yann,France,Krumbholz Olivier,France,10.0
Genty Yann,France,Gille Guillaume,France,10.0
Guigou Michael,France,Krumbholz Olivier,France,10.0
Guigou Michael,France,Gille Guillaume,France,10.0
Abalo Luc,France,Krumbholz Olivier,France,10.0
Abalo Luc,France,Gille Guillaume,France,10.0
Fabregas Ludovic,France,Krumbholz Olivier,France,10.0
Fabregas Ludovic,France,Gille Guillaume,France,10.0
Gerard Vincent,France,Krumbholz Olivier,France,10.0
Gerard Vincent,France,Gille Guillaume,France,10.0
Karabatic Nikola,France,Krumbholz Olivier,France,10.0
Karabatic Nikola,France,Gille Guillaume,France,10.0
Edwige Beatrice,France,Krumbholz Olivier,France,10.0
Edwige Beatrice,France,Gille Guillaume,France,10.0
Coatanea Pauline,France,Krumbholz Olivier,France,10.0
Coatanea Pauline,France,Gille Guillaume,France,10.0
Darleux Cleopatre,France,Krumbholz Olivier,France,10.0
Darleux Cleopatre,France,Gille Guillaume,France,10.0
Foppa Pauletta,France,Krumbholz Olivier,France,10.0
Foppa Pauletta,France,Gille Guillaume,France,10.0
Descat Hugo,France,Krumbholz Olivier,France,10.0
Descat Hugo,France,Gille Guillaume,France,10.0
Karabatic Luka,France,Krumbholz Olivier,France,10.0
Karabatic Luka,France,Gille Guillaume,France,10.0
Niakate Kalidiatou,France,Krumbholz Olivier,France,10.0
Niakate Kalidiatou,France,Gille Guillaume,France,10.0
Tournat Nicolas,France,Krumbholz Olivier,France,10.0
Tournat Nicolas,France,Gille Guillaume,France,10.0
Leynaud Amandine,France,Krumbholz Olivier,France,10.0
Leynaud Amandine,France,Gille Guillaume,France,10.0
Nze Minko Estelle,France,Krumbholz Olivier,France,10.0
Nze Minko Estelle,France,Gille Guillaume,France,10.0
Porte Valentin,France,Krumbholz Olivier,France,10.0
Porte Valentin,France,Gille Guillaume,France,10.0
Pineau Allison,France,Krumbholz Olivier,France,10.0
Pineau Allison,France,Gille Guillaume,France,10.0
Remili Nedim,France,Krumbholz Olivier,France,10.0
Remili Nedim,France,Gille Guillaume,France,10.0
Mem Dika,France,Krumbholz Olivier,France,10.0
Mem Dika,France,Gille Guillaume,France,10.0
Lassource Coralie,France,Krumbholz Olivier,France,10.0
Lassource Coralie,France,Gille Guillaume,France,10.0
Zaadi Deuna Grace,France,Krumbholz Olivier,France,10.0
Zaadi Deuna Grace,France,Gille Guillaume,France,10.0
Mahe Kentin,France,Krumbholz Olivier,France,10.0
Mahe Kentin,France,Gille Guillaume,France,10.0
Lacrabere Alexandra,France,Krumbholz Olivier,France,10.0
Lacrabere Alexandra,France,Gille Guillaume,France,10.0
Richardson Melvyn,France,Krumbholz Olivier,France,10.0
Richardson Melvyn,France,Gille Guillaume,France,10.0
Valentini Chloe,France,Krumbholz Olivier,France,10.0
Valentini Chloe,France,Gille Guillaume,France,10.0
De Colo Nando,France,Meziane Rachid,France,10.0
De Colo Nando,France,Garnier Valerie,France,10.0
De Colo Nando,France,Foirest Laurent,France,10.0
De Colo Nando,France,Collet Vincent,France,10.0
Gruda Sandrine,France,Meziane Rachid,France,10.0
Gruda Sandrine,France,Garnier Valerie,France,10.0
Gruda Sandrine,France,Foirest Laurent,France,10.0
Gruda Sandrine,France,Collet Vincent,France,10.0
Fall Moustapha,France,Meziane Rachid,France,10.0
Fall Moustapha,France,Garnier Valerie,France,10.0
Fall Moustapha,France,Foirest Laurent,France,10.0
Fall Moustapha,France,Collet Vincent,France,10.0
Johannes Marine,France,Meziane Rachid,France,10.0
Johannes Marine,France,Garnier Valerie,France,10.0
Johannes Marine,France,Foirest Laurent,France,10.0
Johannes Marine,France,Collet Vincent,France,10.0
Cornelie Petr,France,Meziane Rachid,France,10.0
Cornelie Petr,France,Garnier Valerie,France,10.0
Cornelie Petr,France,Foirest Laurent,France,10.0
Cornelie Petr,France,Collet Vincent,France,10.0
Duchet Alix,France,Meziane Rachid,France,10.0
Duchet Alix,France,Garnier Valerie,France,10.0
Duchet Alix,France,Foirest Laurent,France,10.0
Duchet Alix,France,Collet Vincent,France,10.0
Fauthoux Marine,France,Meziane Rachid,France,10.0
Fauthoux Marine,France,Garnier Valerie,France,10.0
Fauthoux Marine,France,Foirest Laurent,France,10.0
Fauthoux Marine,France,Collet Vincent,France,10.0
Fournier Evan,France,Meziane Rachid,France,10.0
Fournier Evan,France,Garnier Valerie,France,10.0
Fournier Evan,France,Foirest Laurent,France,10.0
Fournier Evan,France,Collet Vincent,France,10.0
Albicy Andrew,France,Meziane Rachid,France,10.0
Albicy Andrew,France,Garnier Valerie,France,10.0
Albicy Andrew,France,Foirest Laurent,France,10.0
Albicy Andrew,France,Collet Vincent,France,10.0
Gobert Rudy,France,Meziane Rachid,France,10.0
Gobert Rudy,France,Garnier Valerie,France,10.0
Gobert Rudy,France,Foirest Laurent,France,10.0
Gobert Rudy,France,Collet Vincent,France,10.0
Heurtel Thomas,France,Meziane Rachid,France,10.0
Heurtel Thomas,France,Garnier Valerie,France,10.0
Heurtel Thomas,France,Foirest Laurent,France,10.0
Heurtel Thomas,France,Collet Vincent,France,10.0
Batum Nicolas,France,Meziane Rachid,France,10.0
Batum Nicolas,France,Garnier Valerie,France,10.0
Batum Nicolas,France,Foirest Laurent,France,10.0
Batum Nicolas,France,Collet Vincent,France,10.0
Ciak Helena,France,Meziane Rachid,France,10.0
Ciak Helena,France,Garnier Valerie,France,10.0
Ciak Helena,France,Foirest Laurent,France,10.0
Ciak Helena,France,Collet Vincent,France,10.0
Michel Sarah,France,Meziane Rachid,France,10.0
Michel Sarah,France,Garnier Valerie,France,10.0
Michel Sarah,France,Foirest Laurent,France,10.0
Michel Sarah,France,Collet Vincent,France,10.0
Ntilikina Frank,France,Meziane Rachid,France,10.0
Ntilikina Frank,France,Garnier Valerie,France,10.0
Ntilikina Frank,France,Foirest Laurent,France,10.0
Ntilikina Frank,France,Collet Vincent,France,10.0
Yabusele Guerschon,France,Meziane Rachid,France,10.0
Yabusele Guerschon,France,Garnier Valerie,France,10.0
Yabusele Guerschon,France,Foirest Laurent,France,10.0
Yabusele Guerschon,France,Collet Vincent,France,10.0
Miyem Endene,France,Meziane Rachid,France,10.0
Miyem Endene,France,Garnier Valerie,France,10.0
Miyem Endene,France,Foirest Laurent,France,10.0
Miyem Endene,France,Collet Vincent,France,10.0
Poirier Vincent,France,Meziane Rachid,France,10.0
Poirier Vincent,France,Garnier Valerie,France,10.0
Poirier Vincent,France,Foirest Laurent,France,10.0
Poirier Vincent,France,Collet Vincent,France,10.0
Luwawu Kongbo Timothe,France,Meziane Rachid,France,10.0
Luwawu Kongbo Timothe,France,Garnier Valerie,France,10.0
Luwawu Kongbo Timothe,France,Foirest Laurent,France,10.0
Luwawu Kongbo Timothe,France,Collet Vincent,France,10.0
Rupert Iliana,France,Meziane Rachid,France,10.0
Rupert Iliana,France,Garnier Valerie,France,10.0
Rupert Iliana,France,Foirest Laurent,France,10.0
Rupert Iliana,France,Collet Vincent,France,10.0
Williams Gabrielle,France,Meziane Rachid,France,10.0
Williams Gabrielle,France,Garnier Valerie,France,10.0
Williams Gabrielle,France,Foirest Laurent,France,10.0
Williams Gabrielle,France,Collet Vincent,France,10.0
Vukosavljevic Valeriane,France,Meziane Rachid,France,10.0
Vukosavljevic Valeriane,France,Garnier Valerie,France,10.0
Vukosavljevic Valeriane,France,Foirest Laurent,France,10.0
Vukosavljevic Valeriane,France,Collet Vincent,France,10.0
Tchatchouang Diandra,France,Meziane Rachid,France,10.0
Tchatchouang Diandra,France,Garnier Valerie,France,10.0
Tchatchouang Diandra,France,Foirest Laurent,France,10.0
Tchatchouang Diandra,France,Collet Vincent,France,10.0
Alzigkouzi Kominea Maria Elli Lela,Greece,Tarres Campa Ana,Greece,2.0
Alzigkouzi Kominea Maria Elli Lela,Greece,Chernetska Natalia,Greece,2.0
Alzigkouzi Kominea Maria Elli Lela,Greece,Graupera Cristina,Greece,2.0
Karamesiou Pinelopi,Greece,Tarres Campa Ana,Greece,2.0
Karamesiou Pinelopi,Greece,Chernetska Natalia,Greece,2.0
Karamesiou Pinelopi,Greece,Graupera Cristina,Greece,2.0
Gialama Krystalenia,Greece,Tarres Campa Ana,Greece,2.0
Gialama Krystalenia,Greece,Chernetska Natalia,Greece,2.0
Gialama Krystalenia,Greece,Graupera Cristina,Greece,2.0
Fragkaki Eleni,Greece,Tarres Campa Ana,Greece,2.0
Fragkaki Eleni,Greece,Chernetska Natalia,Greece,2.0
Fragkaki Eleni,Greece,Graupera Cristina,Greece,2.0
Vasilopoulou Georgia,Greece,Tarres Campa Ana,Greece,2.0
Vasilopoulou Georgia,Greece,Chernetska Natalia,Greece,2.0
Vasilopoulou Georgia,Greece,Graupera Cristina,Greece,2.0
Platanioti Evangelia,Greece,Tarres Campa Ana,Greece,2.0
Platanioti Evangelia,Greece,Chernetska Natalia,Greece,2.0
Platanioti Evangelia,Greece,Graupera Cristina,Greece,2.0
Papazoglou Evangelia,Greece,Tarres Campa Ana,Greece,2.0
Papazoglou Evangelia,Greece,Chernetska Natalia,Greece,2.0
Papazoglou Evangelia,Greece,Graupera Cristina,Greece,2.0
Misikevych Andriana,Greece,Tarres Campa Ana,Greece,2.0
Misikevych Andriana,Greece,Chernetska Natalia,Greece,2.0
Misikevych Andriana,Greece,Graupera Cristina,Greece,2.0
Dervisis Georgios,Greece,Vlachos Theodoros,Greece,2.0
Argyropoulos Kanakakis Stylianos,Greece,Vlachos Theodoros,Greece,2.0
Kapotsis Marios,Greece,Vlachos Theodoros,Greece,2.0
Genidounias Konstantinos,Greece,Vlachos Theodoros,Greece,2.0
Kolomvos Christodoulos,Greece,Vlachos Theodoros,Greece,2.0
Fountoulis Ioannis,Greece,Vlachos Theodoros,Greece,2.0
Gkiouvetsis Konstantinos,Greece,Vlachos Theodoros,Greece,2.0
Papanastasiou Alexandros,Greece,Vlachos Theodoros,Greece,2.0
Vlachopoulos Angelos,Greece,Vlachos Theodoros,Greece,2.0
Skoumpakis Dimitrios,Greece,Vlachos Theodoros,Greece,2.0
Mourikis Konstantinos,Greece,Vlachos Theodoros,Greece,2.0
Zerdevas Emmanouil,Greece,Vlachos Theodoros,Greece,2.0
Granatto Maria Jose,Argentina,Retegui Carlos Jose,Argentina,0.0
Ibarra Pedro,Argentina,Retegui Carlos Jose,Argentina,0.0
Granatto Maria Victoria,Argentina,Retegui Carlos Jose,Argentina,0.0
Jankunas Julieta,Argentina,Retegui Carlos Jose,Argentina,0.0
Habif Thomas Ezequiel,Argentina,Retegui Carlos Jose,Argentina,0.0
Casella Schuth Maico,Argentina,Retegui Carlos Jose,Argentina,0.0
Bugallo Agustin Fernando,Argentina,Retegui Carlos Jose,Argentina,0.0
Albertarrio Agustina,Argentina,Retegui Carlos Jose,Argentina,0.0
